name,compiler,type,threads,input,mpxbtnum,cycles,major_faults,instructions,dtlb_store_misses,branch_instructions,branch_misses,dtlb_load_misses,dtlb_loads,time,mpxerrors,minor_faults,dtlb_stores
gcc,gcc,asan_only_write,1,native,,8882874012,0,8439417361,3278931,1744166423,12895463,19933611,1838915452,3.491870971,,767209,1122963195
gcc,gcc,asan_only_write,1,native,,8906269654,0,8193234391,3237108,1696408273,12856980,19869823,1865277279,3.481862251,,767037,1150559689
gcc,gcc,asan_only_write,1,native,,8873448526,0,8315786771,3221201,1746511596,13069703,19738420,1858135141,3.500848765,,766713,1113971890
gcc,gcc,asan_only_write,1,native,,8872850080,0,8387722255,3214650,1724008868,12892213,20015052,1850761583,3.491312763,,767131,1134230858
gcc,gcc,asan_only_write,1,native,,8898545463,0,8354085291,3205991,1714521731,12876651,20088320,1846254680,3.48703692,,766927,1142558379
gcc,gcc,asan_only_write,1,native,,8843245242,0,8347120168,3242005,1740771425,12987652,19994712,1856110630,3.499839944,,766787,1127201171
povray,gcc,asan_only_write,1,native,,542510316513,0,1429836877495,449926,204677594980,1240646398,604368,411965656903,143.026820414,,101635,283270618179
povray,gcc,asan_only_write,1,native,,543350205947,0,1430229679638,412031,204641776375,1239686130,635142,411918308407,143.209779681,,100814,283244795905
povray,gcc,asan_only_write,1,native,,541619625183,0,1430003888499,448361,204623020235,1243714189,623439,411912212232,142.758609512,,101445,283388261098
povray,gcc,asan_only_write,1,native,,543114182484,0,1430012298836,450682,204693699645,1239921721,781084,411953677536,143.440230359,,101757,283132824582
povray,gcc,asan_only_write,1,native,,553612455770,0,1430266350835,405322,204739217947,1243095041,746054,411956905304,145.907708074,,101521,283143531401
povray,gcc,asan_only_write,1,native,,548053030691,0,1430319030749,462568,204705880564,1259789585,804174,411858594687,144.43994106,,101473,283252609177
povray,gcc,asan_only_write,1,native,,545323830855,0,1429858712344,448946,204672448070,1252978277,700529,411856430082,143.758678897,,100782,283412445932
povray,gcc,asan_only_write,1,native,,553254609565,0,1429676888477,446627,204588778659,1246336738,651569,411917333892,145.849577067,,101560,283395238737
povray,gcc,asan_only_write,1,native,,548643522265,0,1429709504151,465447,204560246442,1252924962,783626,411962953260,144.656481777,,101620,283385810661
povray,gcc,asan_only_write,1,native,,548115801968,0,1429713771317,438625,204648113393,1239844944,709437,412153876205,144.466115788,,101631,283141030277
astar,gcc,asan_only_write,1,native,,713586441263,0,905546352822,19397723,163090464481,13868471045,60999490,218805415115,190.70946895,,291653,47881620105
astar,gcc,asan_only_write,1,native,,712161301381,0,905493173771,19270181,163053394535,13875657687,60145989,218766320152,190.276611337,,291481,47926143919
astar,gcc,asan_only_write,1,native,,712271552774,0,905615027714,19225347,163077763080,13870654986,59846136,218771850080,190.305410763,,292453,47895366462
astar,gcc,asan_only_write,1,native,,712646799296,0,905555862212,19230644,163087202220,13872375745,60179396,218755484685,190.47829338,,291385,47902942901
astar,gcc,asan_only_write,1,native,,712255190349,0,905398216030,19339162,163029719190,13873573828,60005793,218761583249,190.175830143,,291618,47940838880
astar,gcc,asan_only_write,1,native,,712231192424,0,905412601600,19325713,163037114474,13873308450,59823937,218768749302,190.269198197,,292141,47953391176
astar,gcc,asan_only_write,1,native,,712050845975,0,905554943619,19389071,163057281599,13870055246,60022889,218818749966,190.195763317,,291715,47906530458
astar,gcc,asan_only_write,1,native,,712071703375,0,905617163165,19232926,163086593958,13871798125,59943342,218771029845,190.20777765,,291478,47914340104
astar,gcc,asan_only_write,1,native,,712329675457,0,905517078128,19409236,163074669569,13869223815,60204994,218790631120,190.058696714,,292880,47899107431
astar,gcc,asan_only_write,1,native,,712214967428,0,905783050389,19243618,163098190941,13871095081,59941086,218773220651,190.3280407,,292114,47903449019
perlbench,clang,asan,1,native,,1182346559156,0,2223500696996,1141740345,426524542691,976235300,293835842,547632749354,311.726464583,,142558682,214843436333
perlbench,clang,asan,1,native,,1182734640526,0,2220983100438,1141345754,426574853018,976953159,292583863,548407212352,311.851423767,,142572682,214686310639
perlbench,clang,asan,1,native,,1182646719468,0,2227455466600,1141669573,427549729807,976734311,293939343,547847899003,311.803592662,,142571670,214578043043
perlbench,clang,asan,1,native,,1180985282176,0,2223861021015,1141888995,426902144748,975618381,293709971,547689689333,311.467788193,,142576779,214661912206
perlbench,clang,asan,1,native,,1181943702782,0,2222421158279,1141979244,426506921447,974594412,291503874,548182282082,311.629154465,,142572690,214710281350
perlbench,clang,asan,1,native,,1183172621294,0,2224036578051,1145308068,426866989439,975159842,292442047,548246635347,311.952974278,,142579178,214700889771
perlbench,clang,asan,1,native,,1182378715073,0,2220776627951,1144711319,426812649879,977438696,292516572,549064514351,311.729150242,,142572683,214627652896
perlbench,clang,asan,1,native,,1181703959632,0,2221117831001,1144250037,426631051901,976908366,294843390,548996671132,311.511421637,,142552786,214809305273
perlbench,clang,asan,1,native,,1181773990328,0,2227892050998,1141630128,427033736247,975833388,294205635,546655751230,311.567658435,,142576783,214853271106
perlbench,clang,asan,1,native,,1181692376548,0,2224175137083,1143371627,426832750149,978358649,293908321,548194910389,311.513709619,,142558687,214602944328
omnetpp,clang,asan,1,native,,1306117751526,0,1813386182482,282683649,393022911799,2097045280,2207784589,449234211497,501.49659329,,366786,167495643240
omnetpp,clang,asan,1,native,,1331751185796,0,1812451138093,340072780,393063477537,2104900274,2809896460,449329764734,511.30583647,,366800,167513273919
omnetpp,clang,asan,1,native,,1304267472067,0,1813432455805,286945472,393087234567,2096428924,2189599041,449045432542,500.413792892,,366784,167530685924
omnetpp,clang,asan,1,native,,1334423595296,0,1813042448322,336713183,393130664766,2103779689,2792449070,449301155000,512.688632977,,366797,167443895786
omnetpp,clang,asan,1,native,,1322299681296,0,1814354665897,289694797,393260905034,2102612953,2202795357,449121554158,506.456365832,,366777,167454688984
omnetpp,clang,asan,1,native,,1339870318375,0,1813280385855,348725657,393111661086,2096956557,2778022840,449217346090,514.101811295,,366794,167481688065
omnetpp,clang,asan,1,native,,1307655589374,0,1813775188933,291327421,393053219324,2096632121,2216555309,449120174281,501.959931518,,366775,167524964950
omnetpp,clang,asan,1,native,,1334916463579,0,1813390967578,353702341,393086073618,2095660238,2813168065,449110170662,512.852868776,,366789,167560116187
omnetpp,clang,asan,1,native,,1306263679207,0,1813252035108,282202596,393237385929,2096589344,2193072310,449212503373,501.355516787,,366782,167411405907
omnetpp,clang,asan,1,native,,1333274277896,0,1812770564874,347702394,392974503712,2097027648,2809520938,449188519745,512.030069931,,366792,167574766431
sphinx3,clang,asan,1,native,,66180635832,0,223701513472,1584395,32761101105,205838564,23988312,50472726578,17.445940144,,166270,3062119723
sphinx3,clang,asan,1,native,,66297416145,0,223722794912,1557823,32795690046,205924860,26906572,50443680543,17.478751631,,166754,3043045591
sphinx3,clang,asan,1,native,,66425050243,0,223744100063,1664234,32806903867,205310678,31065661,50466764809,17.516555571,,167272,3040449941
sphinx3,clang,asan,1,native,,66363790634,0,224067027225,1663651,32829082937,205725646,28031777,50428627936,17.490767143,,167773,3069063629
sphinx3,clang,asan,1,native,,66009334108,0,223876650078,1493787,32810181795,205617057,22628356,50456301771,17.39614795,,166257,3054823801
sphinx3,clang,asan,1,native,,66136893224,0,223797545360,1539101,32814822885,205777005,27146553,50463164467,17.430680083,,167779,3039354345
sphinx3,clang,asan,1,native,,66174910517,0,223656680637,1532976,32763273637,206056906,23529384,50444817687,17.448722288,,166263,3054440525
sphinx3,clang,asan,1,native,,66063552592,0,223873028009,1607684,32797688102,205852767,22887718,50460597621,17.41661086,,166252,3070775796
sphinx3,clang,asan,1,native,,66169263242,0,223809425900,1641704,32795428544,205630984,30788966,50439784918,17.451152401,,167275,3060987641
sphinx3,clang,asan,1,native,,66061591731,0,223741807907,1582077,32797330553,205970767,23271155,50479652401,17.41755959,,166259,3051480554
hmmer,clang,asan,1,native,,1287684095608,0,5547518352171,453805,684465265907,640751726,663480,1518869927943,339.177369075,,182139,290049234097
hmmer,clang,asan,1,native,,1287251928310,0,5547802965413,457264,684429562223,640895319,699021,1518835094750,339.131696491,,182133,290051588107
hmmer,clang,asan,1,native,,1288100672436,0,5547865480700,468819,684428978124,640680577,710668,1518828599960,339.362540394,,182145,290051816483
hmmer,clang,asan,1,native,,1287733110034,0,5547871624351,467317,684418009441,640847176,671066,1518843839618,339.197574984,,182127,290059936513
hmmer,clang,asan,1,native,,1288467647434,0,5547964623282,454198,684439157458,640843835,667707,1518807676892,339.381511461,,182138,290053469320
hmmer,clang,asan,1,native,,1287190976860,0,5547517695598,478606,684465966602,640507475,743905,1518854823212,339.057807911,,182142,290049183001
hmmer,clang,asan,1,native,,1287694082901,0,5547585232926,434888,684451911391,640855632,647832,1518889827855,339.217271907,,182130,290052925950
hmmer,clang,asan,1,native,,1289047645178,0,5547735291930,494209,684422142431,641222342,684286,1518843971607,339.550481097,,182129,290049405591
hmmer,clang,asan,1,native,,1289170877073,0,5547593069933,468041,684461835804,641085391,694762,1518918010632,339.63638147,,182127,290056829164
hmmer,clang,asan,1,native,,1288333975713,0,5547615903431,472006,684461012145,642136029,696963,1518899034162,339.353842258,,182137,290050996688
bzip2,clang,asan,1,native,,141037865658,0,441620631238,30990,71388911207,834520528,122865,92548859513,37.162791944,,14539,24000118146
bzip2,clang,asan,1,native,,138242204827,0,443686508636,116910,71957391792,832357086,206192,92656871237,36.421659426,,14104,23842501194
bzip2,clang,asan,1,native,,137751905776,0,443772517404,114721,71935807441,833602896,189548,92660038935,36.289086805,,14037,23799983327
bzip2,clang,asan,1,native,,137758054464,0,443605866111,72436,71958240883,830822942,177177,92644059757,36.294151869,,13476,23809083606
bzip2,clang,asan,1,native,,138363926365,0,443396776809,51311,71957972458,829642802,117680,92616001450,36.450887675,,14645,23840281848
bzip2,clang,asan,1,native,,140800225816,0,443447964144,65770,71960300189,831712991,187241,92832838761,37.09797324,,13993,23784521173
bzip2,clang,asan,1,native,,137740240559,0,443681846977,98270,71947874538,831733387,179300,92679413738,36.286072954,,14208,23730818711
bzip2,clang,asan,1,native,,138812861981,0,445858664690,102320,72014500784,830996444,173176,92560759949,36.568232873,,14321,24053147280
bzip2,clang,asan,1,native,,140997071094,0,443338099154,27562,71882238105,832767282,119439,92670133709,37.14362924,,13384,23826169387
bzip2,clang,asan,1,native,,138431801288,0,443245135448,114262,71782457894,836715651,172646,92633318967,36.507618138,,14471,23811566557
milc,clang,asan,1,native,,44659391995,0,83345759610,5053107,11776566451,3079360,9598547,21339227924,16.563038504,,875024,4627145154
milc,clang,asan,1,native,,44630296101,0,83335704979,5089176,11796346950,3010831,9538238,21356785173,16.537342578,,882191,4583606345
milc,clang,asan,1,native,,44666619854,0,83165165655,5102792,11755462887,3001298,9501034,21428045967,16.509950525,,882197,4573785632
milc,clang,asan,1,native,,44607138634,0,83394893138,4927619,11817621919,3116286,6071828,21303534097,16.509406994,,881180,4622413973
milc,clang,asan,1,native,,44646778974,0,83120816646,5105837,11733960437,3121782,9462731,21396877346,16.512949441,,880141,4588696065
milc,clang,asan,1,native,,44505271010,0,83611600617,4810863,11843251189,3160407,6215193,21288656320,16.4978095,,878617,4602753317
milc,clang,asan,1,native,,44650531351,0,83545203581,4973387,11803073449,3079612,9664200,21306393237,16.530533275,,880652,4615302076
milc,clang,asan,1,native,,44627917339,0,83396967085,5178122,11770275598,3162257,9543954,21376145806,16.549676081,,884237,4581681849
milc,clang,asan,1,native,,44679701183,0,83265066668,5130354,11802592937,3155356,9614817,21382957080,16.556065216,,884213,4564704323
milc,clang,asan,1,native,,44642760146,0,83604476136,5004248,11777687125,3232354,9566668,21296673168,16.524274618,,879632,4639356023
namd,clang,asan,1,native,,721675956277,0,2234319449165,67851,260575222723,1910184304,158013,537901240707,190.108890196,,15569,81616251535
namd,clang,asan,1,native,,723312359891,0,2234324912205,209319,260661334223,1909347547,463852,537919710034,190.533310657,,16079,81619584182
namd,clang,asan,1,native,,724402273613,0,2234099060944,356595,260678836468,1909062578,772266,537925224252,190.846027564,,15572,81574899065
namd,clang,asan,1,native,,721352621214,0,2234215746742,55066,260705684141,1908545046,161746,537926757406,190.013385498,,15571,81583408359
namd,clang,asan,1,native,,721686102727,0,2233980454270,202814,260600121443,1910083575,465200,537929729979,190.102544754,,16079,81642535852
namd,clang,asan,1,native,,724049488031,0,2234403522361,368079,260612041767,1909835788,756635,537924007931,190.825423781,,15575,81605457654
namd,clang,asan,1,native,,721988208283,0,2234293513897,69093,260712325845,1909231779,207650,537932595578,190.216805712,,15569,81635695463
namd,clang,asan,1,native,,721958631171,0,2234029407241,233869,260678548403,1908970866,476328,537974295117,190.170590742,,16087,81611880996
namd,clang,asan,1,native,,721653095811,0,2234110095316,338365,260619754129,1909646279,792402,537947563038,190.098899096,,15573,81639155694
namd,clang,asan,1,native,,721818916008,0,2234116494313,86285,260556140514,1909831874,207201,537948448127,190.137113574,,15573,81593920707
sjeng,clang,asan,1,native,,2146090126691,0,5332881589746,3094651,982376427404,14241071942,531704950,1246789491497,565.407636366,,13976,331782208351
sjeng,clang,asan,1,native,,2145068727127,0,5326438452163,3584102,980778511487,14228725529,531045005,1244936534761,565.409648825,,13981,331801573073
sjeng,clang,asan,1,native,,2144144734404,0,5326808257914,3039761,980719165050,14227308092,496369454,1244753964204,564.988334261,,13977,331866583386
sjeng,clang,asan,1,native,,2145259581634,0,5327159056797,3682844,980723918078,14224956230,528827860,1244737426341,565.188396504,,13979,331856345599
sjeng,clang,asan,1,native,,2143178139527,0,5326315413852,3153363,980654564597,14223698594,505681443,1244876757229,564.644893968,,13983,331858391772
sjeng,clang,asan,1,native,,2146984696872,0,5332312116962,3483746,982314866494,14238926235,512449731,1246838895905,565.689341143,,13978,331875082218
sjeng,clang,asan,1,native,,2149305093566,0,5333039186025,3512775,982239592040,14244412327,540050087,1246577538185,566.268236375,,14491,331895383292
sjeng,clang,asan,1,native,,2147848600252,0,5332509523548,3401755,982377046056,14231545941,517374993,1246793900953,565.928811554,,13985,331848654179
sjeng,clang,asan,1,native,,2143473646645,0,5326704076923,3256075,980672895558,14230121735,498279763,1244752634531,564.76622331,,13981,331846882393
sjeng,clang,asan,1,native,,2145656905491,0,5332779238125,3322290,982372808391,14237672075,561740607,1246629163176,565.334413412,,14492,331884994682
dealII,clang,asan,1,native,,62286334343,0,194725138862,764900,36569303835,113759695,1617414,63584885592,16.505222304,,247205,9408035978
dealII,clang,asan,1,native,,62226733713,0,194458781516,795963,36456398661,114842190,1638592,63731549975,16.49004165,,247217,9468400208
dealII,clang,asan,1,native,,62234247846,0,194469894061,798248,36463514519,114543717,1617637,63746402616,16.484025371,,247208,9477375110
dealII,clang,asan,1,native,,62219084504,0,194503283766,829942,36458601064,114678477,1566914,63782736094,16.48796376,,246204,9479325280
dealII,clang,asan,1,native,,62259860908,0,194459202321,786760,36492434793,113791081,1583669,63680846977,16.506331193,,247214,9427511876
dealII,clang,asan,1,native,,62237816919,0,194401683619,793777,36451180834,116761698,1555015,63648037073,16.494641977,,247215,9473135573
dealII,clang,asan,1,native,,62223034931,0,194358481474,781580,36467982159,115138018,1535007,63794181830,16.485720895,,246700,9477621400
dealII,clang,asan,1,native,,62315660126,0,194587665247,775197,36505374796,114313937,1605878,63712989957,16.524929628,,246179,9473592593
dealII,clang,asan,1,native,,62260461238,0,194672898284,760713,36518692243,115367987,1583155,63546854476,16.501995784,,246195,9426680362
dealII,clang,asan,1,native,,62216012237,0,194437528159,797760,36469066613,113889075,1501752,63767645205,16.478584672,,246175,9455537369
lbm,clang,asan,1,native,,790458573255,0,2035342289296,482407,172760373213,49541671,863683,386399491356,208.866051854,,40749,124524094473
lbm,clang,asan,1,native,,790860367861,0,2035619559824,452222,172750243999,49454337,827747,386363702258,208.964785793,,40749,124528185894
lbm,clang,asan,1,native,,791706114079,0,2035360163127,500684,172747004640,49576336,833518,386422464719,209.195572092,,41262,124533557694
lbm,clang,asan,1,native,,791742705138,0,2035544424210,418405,172752971911,49789820,876121,386403102057,209.204812262,,41262,124526076899
lbm,clang,asan,1,native,,791027948970,0,2035476711160,488074,172752154000,49573847,832606,386396334253,209.012372708,,40751,124527858340
lbm,clang,asan,1,native,,791874697076,0,2035540335788,528709,172752164275,49434921,916787,386425397744,209.211770577,,41264,124523550602
lbm,clang,asan,1,native,,790839960394,0,2035365853664,437675,172734057920,49504972,811795,386392131012,208.977277523,,40751,124523928984
lbm,clang,asan,1,native,,791646456583,0,2035426514965,467818,172743079421,49506347,822613,386426294274,209.160202804,,41260,124527326910
lbm,clang,asan,1,native,,791257078535,0,2035517517887,490811,172740944456,49464378,853041,386384010905,209.05658692,,40751,124522825904
lbm,clang,asan,1,native,,791692035799,0,2035328398430,590445,172730860995,49570093,843006,386459285275,209.19431368,,41261,124519048256
gobmk,clang,asan,1,native,,292306219446,0,551700384044,975336,100126119262,3268986081,4699943,127865794010,77.292877169,,154457,45306868774
gobmk,clang,asan,1,native,,291070113506,0,551715656346,963465,100138779659,3267307452,5074650,127841757749,76.798947882,,154449,45271204127
gobmk,clang,asan,1,native,,291184501364,0,551977951723,751910,100136566486,3264873398,2291668,127769375928,76.797239497,,153986,45241918196
gobmk,clang,asan,1,native,,291574131585,0,551711487299,945457,100111498266,3267058208,4925888,127821277731,76.915950054,,154449,45245495725
gobmk,clang,asan,1,native,,290979870888,0,551786759832,558111,100170212508,3264888208,1484372,127846367019,76.741264795,,154432,45280190003
gobmk,clang,asan,1,native,,291090710326,0,551644855872,1008655,100125368858,3262997428,5956764,127872490983,76.759260743,,154422,45292332346
gobmk,clang,asan,1,native,,291372647632,0,551643494401,1035100,100076387974,3263732021,7098916,127888430605,76.835007651,,154484,45266974958
gobmk,clang,asan,1,native,,291093295711,0,551862126035,756670,100146823748,3265263656,2289013,127817450593,76.765108602,,153989,45286796286
gobmk,clang,asan,1,native,,291889150802,0,551864332285,1007490,100125850741,3267422619,6180066,127858341881,76.982247439,,154545,45294886660
gobmk,clang,asan,1,native,,291110588701,0,551566655323,948599,100134118256,3263347306,4418868,127914452267,76.775280846,,154467,45356575759
soplex,clang,asan,1,native,,106667509396,0,233134408637,52531458,44451587353,319691394,25819747,64914693123,28.143089926,,4284524,9294375010
soplex,clang,asan,1,native,,106597209218,0,231960119591,53901205,44308263235,325169981,28758516,65149105640,28.118431383,,4270401,9274642558
soplex,clang,asan,1,native,,106884030251,0,231693453858,55837363,44353541692,328837531,30157797,65403834540,28.192725482,,4298930,9297002289
soplex,clang,asan,1,native,,106705047931,0,232682779152,54050466,44429307983,323482989,28524383,65174836781,28.170916231,,4286629,9327550696
soplex,clang,asan,1,native,,106722233827,0,231658035132,54185749,44192015948,324206510,28140213,65353879797,28.171426406,,4269570,9239332584
soplex,clang,asan,1,native,,106971505208,0,231939835300,55651119,44327975004,324566713,29004821,65414483816,28.225931335,,4296349,9259780922
soplex,clang,asan,1,native,,106748422682,0,230952354429,56549142,44401064925,327495087,29310760,65646570653,28.167033045,,4321770,9274220692
soplex,clang,asan,1,native,,106902904668,0,232108558796,54965491,44512078270,330894918,29074899,65309571744,28.211473432,,4274269,9379476189
soplex,clang,asan,1,native,,106597542890,0,232328655379,54778754,44393626546,326268170,29074340,65435255942,28.120971637,,4267482,9330651887
soplex,clang,asan,1,native,,106834460395,0,231697006698,55246401,44324562613,326244405,25260112,65408618709,28.197075939,,4282170,9279833483
h264ref,clang,asan,1,native,,242641906468,0,839101290827,407907,127847570140,573168826,6756675,215520367541,63.9298934,,48427,35360083008
h264ref,clang,asan,1,native,,242666172820,0,839365368423,1212923,127881728937,571304885,8356284,215684657844,63.934960245,,48425,35373268626
h264ref,clang,asan,1,native,,243751848935,0,838542326841,1202742,127806246558,571097129,8030771,215793590541,64.224747931,,48425,35233918326
h264ref,clang,asan,1,native,,242644628763,0,839079540218,1226096,127874037942,571694388,8049796,215723879511,63.937980796,,48428,35350945840
h264ref,clang,asan,1,native,,242435833619,0,838226165937,447201,127774820845,571990331,6806784,215535991180,63.874672284,,48427,35347960971
h264ref,clang,asan,1,native,,242552364256,0,839163187282,1179473,127712222002,571656686,8065872,215696081293,63.951390037,,48426,35312784512
h264ref,clang,asan,1,native,,242539413095,0,839990667265,1229148,127828950393,569575327,8628478,215722054385,63.898839234,,48426,35344176816
h264ref,clang,asan,1,native,,242666900336,0,839124992129,1245727,127795913828,572969818,8448689,215747729820,63.934206536,,48426,35304930895
h264ref,clang,asan,1,native,,242550234517,0,839527025119,651002,127762954804,572933022,7175114,215583652078,63.911976527,,48425,35324744360
h264ref,clang,asan,1,native,,242304773358,0,838483048532,476279,127864215834,569629468,7042759,215898711666,63.843347005,,48432,35262256042
mcf,clang,asan,1,native,,725894591398,0,890860423521,16328166,188063640547,2437385310,3210013386,237844148205,268.672073483,,163831,29851262690
mcf,clang,asan,1,native,,727035599179,0,889872068583,13557883,187951447099,2432809966,3316856493,237858571699,268.737599551,,163830,29890216797
mcf,clang,asan,1,native,,700820701584,0,890758681936,4126232,188125703043,2429421715,1342138977,237873962974,257.836772732,,163831,29781949098
mcf,clang,asan,1,native,,699982497698,0,890256019643,4768333,188029834451,2432299799,1321978007,237908816825,257.60426151,,163834,29833537179
mcf,clang,asan,1,native,,699782423289,0,890296829425,5331560,187909458480,2429847331,1295536957,237876837037,257.067739511,,163831,29869915158
mcf,clang,asan,1,native,,726077913509,0,890486481719,16389346,188203957170,2436055191,3213579350,237901502417,268.295579368,,163837,29783491048
mcf,clang,asan,1,native,,699477566570,0,890703907832,4410379,188117875301,2429677817,1330611386,237881343289,256.84585792,,163833,29779599340
mcf,clang,asan,1,native,,728126454457,0,891024560418,16613119,188129804579,2436731207,3351920948,237849773338,269.185285566,,163837,29865876525
mcf,clang,asan,1,native,,729169696991,0,890831820812,14918925,188051314260,2437054522,3312880790,237796298006,269.501519247,,163827,29904740249
mcf,clang,asan,1,native,,699571070038,0,890785210125,5835454,188150754925,2432138066,1316436317,237643557372,257.571908733,,163832,29830209509
libquantum,clang,asan,1,native,,921758605281,0,2823474518478,977222,634803185042,1298785206,1253127,476006249372,243.865449486,,185157,94255152647
libquantum,clang,asan,1,native,,929571665473,0,2824535206293,1055457,635147417287,1301090089,1787164,475810888913,245.942071411,,185669,94271544873
libquantum,clang,asan,1,native,,926782226720,0,2826145783730,968094,635054640969,1306704278,2838947,475621683305,245.233549806,,185136,94585741348
libquantum,clang,asan,1,native,,925821694285,0,2824552709933,877752,634694698623,1315504987,3803621,475743776112,244.979323258,,186689,94589153658
libquantum,clang,asan,1,native,,922115814709,0,2823934459491,785370,634690555679,1299478802,1416470,475866021377,244.014632069,,184648,94403086688
libquantum,clang,asan,1,native,,928743578954,0,2823862742094,969672,634861511528,1307779616,1845138,475934523586,245.728163393,,186189,94599927130
libquantum,clang,asan,1,native,,921963038903,0,2825286675499,810926,634842347728,1310422462,3103216,475678021376,244.009935458,,186170,94753328157
libquantum,clang,asan,1,native,,929847367006,0,2824700618201,849832,634885063178,1309585339,4554231,475932562566,246.02497547,,184648,94816394363
libquantum,clang,asan,1,native,,923475066159,0,2824301794394,1039914,635053293365,1304077928,721269,475832142252,244.35068278,,186167,94686228151
libquantum,clang,asan,1,native,,924094393803,0,2824125902744,1073916,634800819840,1309534304,1709535,476008823660,244.513355952,,186691,94640190940
gcc,clang,asan,1,native,,10196796640,0,11220963278,4227438,2226105412,12233304,23809869,2507231857,3.950865617,,767026,1316175848
gcc,clang,asan,1,native,,10169752000,0,11192128751,4314774,2220435857,12283787,24183499,2515648513,3.962032824,,767027,1325802718
gcc,clang,asan,1,native,,10173825193,0,11227466844,4104911,2229752715,12067306,24020565,2503602484,3.95956579,,767028,1318479267
gcc,clang,asan,1,native,,10167471337,0,11243538851,4293852,2226878336,12127687,23699747,2495994402,3.948784415,,767029,1312504280
gcc,clang,asan,1,native,,10150089808,0,11178127639,4359022,2213395197,12312388,23635504,2516741689,3.973429122,,767027,1321860967
gcc,clang,asan,1,native,,10181431757,0,11213226121,4178079,2229886021,12100107,24013429,2509568615,3.957639663,,767029,1315381721
gcc,clang,asan,1,native,,10166572152,0,11196252653,4279206,2219936335,12213513,24181242,2509414066,3.960739217,,767031,1327468850
gcc,clang,asan,1,native,,10215896424,0,11171831243,4377289,2208251032,12512244,23748242,2503605925,3.969198642,,767029,1328558079
gcc,clang,asan,1,native,,10185618975,0,11150260363,4307844,2217042185,12235479,24159129,2514667843,3.965198115,,767028,1328036917
gcc,clang,asan,1,native,,10179610863,0,11220369521,4225117,2213189958,12182018,23495673,2506098714,3.943875157,,767030,1322145373
povray,clang,asan,1,native,,1005683103732,0,2836900382552,301945,474683122838,1940913513,2256192,681645955395,264.984930036,,92843,357411776875
povray,clang,asan,1,native,,1009977176394,0,2836879814629,425155,474745761872,1928969884,731983,681781741824,266.122622616,,92806,357269192210
povray,clang,asan,1,native,,1006208044068,0,2834577530085,427532,473952192354,1919633963,879874,681356665235,265.226122546,,92825,357331396353
povray,clang,asan,1,native,,1064562948283,0,2834570975735,329447,473970352129,1908988423,744494,681305804772,280.49926512,,92813,357396713026
povray,clang,asan,1,native,,1005064431468,0,2836798712060,300820,474737385493,1925908782,879858,681707691756,264.822419007,,92803,357303947878
povray,clang,asan,1,native,,1007530832230,0,2837341622489,395391,474668107077,1929515505,824863,681530563772,265.449395289,,92825,357380346524
povray,clang,asan,1,native,,1001996010555,0,2834660166405,280469,473919160729,1915021325,872945,681201447400,263.986289798,,92817,357377006801
povray,clang,asan,1,native,,1008767283899,0,2834379634141,281085,473959578751,1928161115,1224612,681310596914,265.779350396,,92841,357445066714
povray,clang,asan,1,native,,1013498054351,0,2836665463108,618654,474706740287,1927413396,1368623,681692063721,267.049661074,,92824,357315203616
povray,clang,asan,1,native,,1008179167793,0,2836776905984,308418,474731001898,1928559016,1269704,681770651322,265.639138224,,92821,357369017610
astar,clang,asan,1,native,,952072579643,0,1917168955839,19420131,341619289311,13158318773,79994174,555357522095,255.858323659,,290967,104427140360
astar,clang,asan,1,native,,949994735778,0,1917515206361,1526826,341672212874,13159979396,4073069,555373541558,255.125263931,,291649,104436266765
astar,clang,asan,1,native,,956441390393,0,1917310256699,19070618,341609779136,13160768826,79583121,555319006590,257.296060309,,290402,104446841941
astar,clang,asan,1,native,,949560948607,0,1917547303732,1399843,341704627400,13159115648,3471145,555368657549,254.528975853,,290546,104426429304
astar,clang,asan,1,native,,952278389200,0,1917431772339,19195910,341704667367,13157103982,79196573,555382956297,256.011630771,,290404,104434656710
astar,clang,asan,1,native,,949571055952,0,1917375702706,1315104,341673081060,13156313358,3212077,555401315655,254.461735572,,290520,104453411162
astar,clang,asan,1,native,,951664474849,0,1917454039743,19410332,341653575318,13159894642,79781537,555381136078,255.606949003,,290530,104502713705
astar,clang,asan,1,native,,955515296144,0,1917317858909,1247358,341694160597,13161438769,3011776,555415090540,256.162048773,,291212,104440665079
astar,clang,asan,1,native,,951193325732,0,1917252205380,19288437,341658336604,13161003059,79740529,555460714811,255.567774738,,290802,104496780605
astar,clang,asan,1,native,,949326574231,0,1917278026124,1248572,341672445370,13156324729,3037459,555372675997,254.802400054,,291370,104419424981
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
perlbench,gcc,mpx,1,native,,,,,,,,,,,,,
